ID,sEXT,sNEU,sAGR,sCON,sOPN
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
259f8f9cce95b214dc9924af48bcd6f0,3.3,2.85,4.2,3.4,4.75
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
c85845b82e705a32f674757d8912df23,2.25,2.75,4.5,4.25,2.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
d39c2b0fb2e50e37795fdbe3b8cd3792,3.75,2,5,4.25,4.5
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
ce9e978af8369a85f4fc15137013015b,3.3,1.9,3.65,3.5,4.05
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
1bd281623fa6ad208caa394dcad75c7d,2.1,2.7,3.4,2.05,3.65
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.7,4,4.2
690d0ead7039eccdcaeb4d9f77b168b5,2.9,3.75,3.15,3.35,4.75
690d0ead7039eccdcaeb4d9f77b168b5,2.9,3.75,3.15,3.35,4.75
690d0ead7039eccdcaeb4d9f77b168b5,2.9,3.75,3.15,3.35,4.75
690d0ead7039eccdcaeb4d9f77b168b5,2.9,3.75,3.15,3.35,4.75
690d0ead7039eccdcaeb4d9f77b168b5,2.9,3.75,3.15,3.35,4.75
